500,500,500,500,500,500
499,500,500,499,500,502
497,502,501,498,501,503
493,503,502,495,503,504
491,505,504,492,507,505
489,505,506,490,510,505
489,503,507,488,515,505
487,502,510,484,522,507
485,503,514,481,530,507
481,504,520,477,538,507
477,506,527,474,547,507
472,506,533,469,557,509
465,505,537,465,567,510
460,503,539,461,577,513
453,501,540,458,586,517
444,498,540,457,595,519
436,496,541,455,603,523
426,492,544,455,610,525
416,486,547,455,617,528
407,480,549,454,626,532
400,473,552,452,633,535
395,466,556,450,642,538
389,457,562,449,652,540
383,450,570,449,661,544
375,443,579,450,670,547
368,436,588,449,678,552
362,427,596,446,686,557
357,420,603,443,696,561
351,412,608,438,706,564
344,402,615,433,714,569
337,392,622,429,720,575
329,382,631,425,725,582
323,373,639,419,728,588
316,363,649,411,732,592
309,353,657,405,734,594
304,344,664,400,738,594
300,334,670,397,741,595
298,324,678,392,743,594
294,316,686,385,743,594
292,306,696,376,744,595
292,296,706,366,743,594
294,287,716,358,742,592
295,280,726,351,742,588
295,275,734,343,744,582
295,272,744,334,744,576
294,269,754,325,744,572
294,267,763,315,742,567
295,263,773,305,740,563
297,261,783,295,738,558
299,259,792,287,738,552
299,257,802,281,739,545
300,253,810,273,739,538
301,248,816,266,737,531
302,241,820,260,733,526
303,232,824,252,730,521
302,224,828,244,729,517
303,217,830,236,727,514
302,210,830,230,726,513
302,204,832,224,727,510
302,198,833,217,730,508
301,190,835,211,733,505
299,184,835,204,737,504
297,180,835,199,741,502
297,174,833,196,745,499
296,167,833,191,748,497
295,161,831,188,752,494
292,153,830,185,756,493
288,146,831,180,758,494
286,139,831,174,762,494
286,132,830,169,767,493
288,125,831,165,774,492
288,118,833,162,781,493
287,109,835,159,789,494
284,100,838,156,795,497
283,90,842,155,801,502
280,80,845,154,809,505
277,72,849,151,816,509
274,64,854,146,822,512
270,57,861,142,829,517
265,48,866,137,837,524
260,40,872,131,843,531
253,30,879,123,848,536
244,22,884,114,851,541
236,15,887,106,856,545
229,7,892,98,863,549
223,0,896,88,870,555
219,0,901,78,879,561
216,0,906,68,889,569
215,0,909,58,899,578
216,0,910,48,908,586
219,0,912,40,918,593
220,0,913,32,928,598
221,0,912,24,938,603
224,0,913,18,948,607
225,0,915,10,958,610
227,0,917,4,967,614
231,0,920,0,975,618
233,0,924,0,985,621
235,0,928,0,995,626
239,0,933,0,1000,633
245,0,940,0,1000,641
251,0,947,0,1000,647
257,0,954,0,1000,653
263,0,963,0,1000,661
270,0,973,0,1000,667
277,0,983,0,1000,675
285,0,991,0,1000,681
295,0,998,0,1000,689
304,0,1000,0,1000,699
313,0,1000,0,1000,708
323,0,1000,0,1000,716
331,0,1000,0,1000,725
338,0,1000,0,1000,733
347,0,1000,0,1000,739
357,0,1000,0,999,745
366,0,1000,0,997,749
376,0,1000,0,996,755
386,0,1000,0,994,760
395,0,1000,0,990,767
405,0,1000,0,984,775
415,0,1000,0,976,784
423,0,1000,0,969,793
429,0,1000,0,964,802
435,1,1000,0,961,809
439,2,1000,0,958,816
445,3,1000,0,953,825
449,3,1000,0,950,832
454,5,1000,0,947,839
461,6,1000,0,943,844
467,5,1000,0,941,849
472,5,1000,0,939,852
479,4,1000,0,936,857
488,4,1000,1,934,860
496,4,1000,0,930,862
506,4,1000,1,926,864
516,5,1000,3,924,866
526,4,1000,4,921,868
536,4,1000,3,918,872
546,4,1000,0,913,876
554,3,1000,0,909,879
562,4,1000,0,907,884
572,7,1000,0,903,889
582,9,1000,0,900,894
592,10,1000,1,898,899
602,13,1000,2,897,902
612,14,1000,1,896,904
620,13,1000,2,893,906
627,10,999,4,891,906
635,5,997,6,890,904
644,0,996,9,890,903
654,0,995,10,889,901
664,0,992,10,887,897
674,0,987,8,885,893
683,0,982,4,883,891
692,0,977,0,880,890
702,0,970,0,876,890
710,0,964,0,873,889
716,0,958,0,869,889
720,0,951,0,864,887
722,0,942,0,858,887
725,0,932,0,851,886
730,0,922,0,842,883
736,0,912,0,834,881
744,0,902,0,825,880
751,0,892,0,815,880
760,0,882,0,805,881
770,0,872,0,795,884
780,0,864,0,785,885
788,0,857,0,775,884
795,0,851,0,765,884
800,0,845,0,756,886
805,0,839,0,748,888
808,0,833,0,739,889
813,0,826,0,729,889
820,0,817,0,719,887
827,0,809,0,709,886
836,0,802,0,699,885
843,0,796,0,691,886
852,0,791,0,683,885
862,0,787,0,677,886
870,0,784,0,672,886
880,0,780,0,669,886
890,0,774,0,664,884
900,0,767,0,658,883
909,0,761,0,653,881
917,0,756,0,649,881
925,0,752,0,643,882
934,0,747,0,637,884
943,0,742,0,633,887
953,0,736,0,627,890
962,0,729,0,620,893
971,0,721,0,612,894
981,0,715,0,602,896
991,0,708,0,594,898
1000,0,703,0,587,898
1000,0,700,0,582,897
1000,0,699,0,578,895
1000,0,699,0,575,894
1000,0,698,0,572,893
1000,0,695,0,568,894
1000,0,694,0,565,895
1000,0,691,0,561,896
1000,0,690,0,559,897
1000,0,687,0,556,899
1000,0,686,0,552,900
1000,0,685,0,550,903
1000,0,683,0,549,904
1000,0,679,0,547,904
1000,0,673,0,544,902
1000,0,669,0,541,898
1000,0,664,0,538,895
1000,0,659,0,533,891
1000,0,656,0,530,886
1000,0,653,0,525,881
1000,0,649,0,519,878
1000,0,644,0,514,875
1000,0,638,2,510,871
1000,0,634,2,505,866
1000,0,630,1,500,859
1000,0,628,0,494,851
1000,0,628,0,488,841
1000,0,628,0,480,831
1000,0,630,0,474,823
1000,0,633,0,466,814
1000,0,635,0,458,806
1000,0,635,0,451,796
1000,0,636,0,445,786
1000,0,635,0,440,776
1000,0,632,0,436,766
1000,0,629,0,433,756
1000,0,624,0,432,747
1000,0,617,0,429,738
1000,0,610,0,428,729
1000,0,601,0,426,722
1000,0,591,0,422,717
1000,0,581,0,417,712
1000,0,572,2,411,706
1000,0,562,6,405,701
1000,0,554,9,400,698
1000,0,547,10,393,697
1000,0,538,13,384,697
1000,0,528,17,374,697
1000,0,518,19,364,696
1000,0,508,23,356,697
1000,0,499,29,350,700
1000,0,491,37,343,704
1000,0,484,43,335,708
1000,0,477,51,326,712
1000,0,469,60,318,717
1000,0,463,68,309,723
1000,0,455,75,299,729
1000,0,446,84,289,734
1000,0,439,93,281,738
1000,0,432,101,272,741
1000,0,427,107,262,743
999,0,422,114,252,746
1000,1,415,120,243,749
999,4,409,126,233,750
996,6,401,134,223,750
994,6,393,142,215,748
994,5,386,149,206,747
994,6,381,154,196,745
994,6,376,161,186,742
993,4,372,168,176,739
993,1,367,175,167,735
995,0,360,181,157,733
995,0,355,186,149,730
994,0,348,189,140,726
994,2,340,192,130,722
993,3,333,193,120,720
991,6,327,193,112,719
991,11,320,195,106,717
990,14,312,195,98,715
987,17,304,193,91,714
982,22,296,191,82,711
976,28,289,191,73,708
970,36,280,189,65,704
966,45,270,186,57,701
964,52,260,181,49,697
963,60,251,178,42,694
961,68,244,175,35,693
959,74,235,174,28,693
959,82,227,171,22,691
960,89,218,170,15,688
963,96,210,168,6,687
965,101,202,164,0,687
967,106,195,161,0,685
971,113,190,158,0,682
977,122,185,153,0,680
982,130,180,147,0,678
987,136,175,140,0,676
994,140,169,134,0,674
1000,144,161,129,0,672
1000,150,151,125,0,672
1000,156,141,119,0,672
1000,161,131,113,0,671
1000,166,123,107,0,669
1000,171,113,100,0,666
1000,178,103,92,0,664
1000,184,93,84,0,663
1000,189,84,75,0,660
1000,194,74,67,0,655
1000,200,65,61,0,652
999,207,55,57,0,651
997,214,47,51,0,650
997,220,38,45,0,647
995,228,28,39,0,644
993,234,18,34,0,641
989,241,8,31,0,636
985,247,0,29,0,630
982,251,0,25,0,625
978,256,0,21,0,619
974,262,0,15,0,612
968,267,0,10,0,604
960,273,0,3,0,594
954,281,0,0,0,584
946,287,0,0,0,574
939,292,0,0,0,565
930,296,0,0,0,555
921,298,0,0,0,545
914,301,0,0,0,535
905,303,0,0,0,526
896,303,0,0,0,517
889,301,0,0,0,510
880,300,0,0,0,503
872,300,0,0,0,498
866,302,0,0,0,494
859,305,0,0,0,488
850,308,0,0,0,483
842,311,0,0,0,480
833,315,0,0,0,477
826,317,0,0,0,473
817,318,0,0,0,467
807,319,2,0,0,459
797,318,4,0,0,452
788,317,5,0,0,446
778,316,8,0,0,438
768,317,10,0,0,431
758,318,13,0,0,424
750,317,15,0,0,419
741,314,16,0,0,416
734,312,17,0,0,415
726,310,17,0,0,415
719,309,19,0,0,417
713,310,22,0,0,418
706,311,26,0,0,417
697,310,30,0,0,416
690,310,34,0,0,414
684,312,40,0,0,414
678,315,48,0,0,416
670,320,58,0,0,418
660,324,66,0,0,420
651,330,75,0,0,422
641,338,85,0,0,422
633,345,95,0,0,420
624,353,105,0,0,417
614,362,115,0,0,414
604,372,123,0,0,411
595,382,129,0,0,406
586,392,136,0,0,401
578,400,144,0,0,394
569,406,154,0,0,388
562,413,164,0,0,381
554,421,172,0,0,374
544,428,180,0,0,366
534,436,189,0,0,357
524,446,198,0,0,350
514,456,205,0,0,342
504,466,210,0,0,333
494,476,217,0,0,324
484,486,225,0,0,315
475,494,231,0,0,306
466,503,235,0,0,297
456,513,240,0,0,289
447,521,244,0,0,279
437,531,250,0,0,271
427,541,257,0,0,263
419,550,262,0,0,253
409,560,266,0,0,243
399,570,272,0,0,233
389,579,277,0,0,223
380,586,284,0,0,215
372,593,289,2,0,206
366,601,294,6,0,199
358,609,301,8,0,190
352,619,306,12,0,183
344,627,311,15,0,175
338,634,317,16,0,168
331,642,324,16,0,162
325,650,329,18,0,156
318,658,332,21,0,148
309,664,336,26,0,142
300,670,341,30,0,134
290,675,348,36,0,127
280,682,353,44,0,121
272,688,356,54,0,113
265,692,360,64,0,106
260,696,363,74,0,100
256,698,368,84,0,95
252,701,375,94,0,91
246,702,381,104,0,86
242,701,385,113,0,79
240,699,390,120,0,70
237,696,394,127,0,62
234,692,397,132,0,54
230,686,402,135,0,46
226,682,405,137,0,37
223,679,407,138,0,27
220,674,411,138,0,17
215,667,414,136,0,7
212,658,419,133,0,0
207,649,422,131,0,0
202,642,424,127,0,0
197,635,425,124,0,0
193,629,426,122,0,0
189,624,425,121,0,0
186,617,425,122,0,0
182,612,425,124,0,0
176,605,424,127,0,0
169,597,425,130,0,0
164,590,427,133,0,0
160,583,430,136,0,0
154,578,432,139,0,0
150,571,432,140,0,0
147,566,433,143,0,0
145,560,432,145,0,0
142,555,433,149,0,0
140,552,435,153,0,0
138,547,439,155,0,0
137,541,443,158,0,0
134,535,446,162,0,0
131,531,450,167,0,0
126,527,455,170,0,0
122,524,460,174,0,0
117,519,465,176,0,0
112,515,468,177,0,0
107,513,471,177,0,0
103,513,473,178,0,0
98,514,474,181,0,0
91,513,475,185,1,0
84,511,476,188,1,0
77,508,479,192,1,0
70,506,480,195,3,0
65,504,480,200,5,0
61,503,480,206,5,0
58,503,481,214,3,0
53,501,483,223,1,0
46,498,485,230,0,0
37,494,487,236,0,0
28,489,488,241,2,0
20,486,490,244,5,0
13,482,494,249,8,0
5,476,496,256,9,0
0,468,498,265,8,0
0,459,500,272,5,0
0,449,500,277,3,0
0,439,502,284,3,0
0,431,502,292,5,0
0,423,501,302,8,0
0,417,498,311,9,0
0,409,494,320,11,0
0,402,491,330,11,0
0,397,488,338,10,0
0,391,485,345,10,0
0,383,484,353,10,0
0,376,482,360,11,0
0,368,478,369,12,0
0,362,475,376,11,0
0,357,472,385,12,0
0,354,468,393,12,0
0,353,463,399,14,0
0,353,456,403,16,0
0,354,450,406,19,0
0,356,444,408,21,0
0,360,439,409,22,0
0,364,433,408,24,0
0,367,429,407,27,0
0,369,424,404,29,0
0,370,418,403,33,0
0,373,414,402,35,0
0,377,409,402,36,0
0,380,403,400,36,0
0,381,396,400,37,0
0,382,388,399,39,0
0,383,378,397,42,0
0,386,368,393,45,0
0,388,359,387,47,0
0,391,349,382,50,0
0,396,339,379,52,0
0,401,329,376,56,0
0,406,320,374,61,0
0,409,310,373,66,0
0,412,302,371,72,0
0,414,296,371,79,0
0,414,292,371,87,0
0,416,288,370,96,0
0,417,283,371,106,0
0,419,279,374,114,0
0,422,276,378,123,0
0,426,273,383,133,0
0,428,268,388,142,0
0,432,265,392,151,1
0,437,262,397,161,0
0,441,260,403,171,0
0,446,257,408,181,1
0,450,252,414,190,3
0,455,249,421,200,3
0,458,244,428,210,5
0,462,239,433,220,7
0,468,233,436,229,11
0,472,226,438,239,17
0,477,218,442,248,23
0,480,212,447,258,29
0,485,205,450,267,37
0,492,199,454,277,44
0,501,191,460,286,53
0,511,184,468,296,63
0,521,176,477,306,73
